resp_pkts,service,orig_ip_bytes,local_resp,missed_bytes,proto,duration,conn_state,dest_ip_zeek,orig_pkts,community_id,resp_ip_bytes,dest_port_zeek,orig_bytes,local_orig,datetime,history,resp_bytes,uid,src_port_zeek,ts,ksrc_ip_zee,label_tactic
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:voECIZAakfPgiA3M+NL0P3llkkM=,0,53,102.0,False,2021-12-18 01:12:49.134,D,0.0,CGQoVL2LuhgVRo0rw7,37723,1639811569.134786,143.88.255.10,none
4,dns,268,False,0,udp,5.002110958099365,SF,143.88.1.1,4,1:YbpljOwM5XQrn13MWXuiql+3ALA=,160,53,156.0,False,2021-12-17 11:14:32.236,Dd,48.0,CynFrW2iDHJ998mgqb,37938,1639761272.236466,143.88.1.51,none
0,dns,158,True,0,udp,1.71661376953125e-05,S0,10.0.10.1,2,1:CFkS4SrBM2B+HN0FqowfDya9v6Q=,0,53,102.0,False,2021-12-18 01:49:07.133,D,0.0,CyMc8U1BVJcaNfTb9k,40205,1639813747.133004,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:HXZTPOy7ShZ7qxlE0knlkUAbv3U=,0,53,102.0,False,2021-12-18 17:46:31.882,D,0.0,C9AfLu3vpFreSGSVFa,39848,1639871191.882528,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:uKqUAlBgsWtUUy46m6J55Oa6b60=,0,53,78.0,False,2021-12-18 07:39:30.885,D,0.0,CO7PQK3SpXlaNm6UCj,57173,1639834770.88531,143.88.255.10,none
0,dns,88,False,0,udp,,S0,2001:500:2d::d,1,1:mk5epAxgPxEZNlXocsYt+5eaMPw=,0,53,,False,2021-12-18 17:58:16.807,D,,CLeUOp1QvDV2wTURD9,59545,1639871896.807009,fe80::250:56ff:fe9e:f1c3,none
4,dns,268,False,0,udp,5.004464864730835,SF,143.88.1.1,4,1:qGEFUppYUJqs89ceY0vMg/Onvpc=,160,53,156.0,False,2021-12-18 08:38:09.014,Dd,48.0,CYIYHVSIVNnUao673,50816,1639838289.014722,143.88.1.51,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:A2fKeUep3OQ3G42Nk0HiXyXJ5GU=,0,53,78.0,False,2021-12-17 18:56:12.384,D,0.0,CUBQwd44HjXhSDJ425,44250,1639788972.384207,143.88.255.10,none
0,dns,158,True,0,udp,2.09808349609375e-05,S0,10.0.10.1,2,1:qSuKWh7muN+9fCaC15GnTmWVaUY=,0,53,102.0,False,2021-12-18 15:09:13.883,D,0.0,CavUu74hErhaX29odh,58337,1639861753.883365,143.88.255.10,none
0,dns,134,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:uOA7cRHnepk+Iux54lmDgpI/ZAA=,0,53,78.0,False,2021-12-17 18:44:06.384,D,0.0,CUC7pE2FMbhTSnkgzb,58855,1639788246.384055,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:uEO0M5Ty1Iy7TDmLpQUSMNNnFCw=,0,53,102.0,False,2021-12-18 17:22:19.882,D,0.0,CmDsaU1lJcU4JFNSok,37868,1639869739.882998,143.88.255.10,none
0,dns,134,True,0,udp,1.3828277587890625e-05,S0,10.0.10.1,2,1:JEdh/Wo3r45Lzm7IVX9hlcBMLRU=,0,53,78.0,False,2021-12-18 06:36:29.633,D,0.0,CxvZdU38yx3dQibFId,33183,1639830989.633263,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:rd6LMydAS8/8jCPqbyeR3TcJMoM=,0,53,78.0,False,2021-12-17 08:41:37.632,D,0.0,Cv8NF53nBj23eFt47d,51693,1639752097.632867,143.88.255.10,none
0,dns,134,True,0,udp,1.621246337890625e-05,S0,10.0.10.1,2,1:jpipr9tVGJ/Q0WlIkB9Frg6kcn4=,0,53,78.0,False,2021-12-18 15:21:50.133,D,0.0,CdGaNg4cu8brGSoYB9,42397,1639862510.133592,143.88.255.10,none
0,,116,False,0,udp,,S0,ff02::1:2,1,1:JuqOMU4RKOw1C8HxwOlm0bD6rxw=,0,547,,False,2021-12-17 23:03:10.901,D,,CAZAyy17BteDHdCAD3,546,1639803790.90114,fe80::250:56ff:fe9e:5457,none
5,dns,355,False,0,udp,0.0004260540008544922,SF,143.88.1.1,5,1:9bBc9t0ENinlDY3JHYWJra+jr/w=,200,53,215.0,False,2021-12-17 12:06:14.983,Dd,60.0,CMG9hs3hLaMH8CLlg7,53119,1639764374.98396,143.88.1.53,none
0,dns,158,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:WS58S1yViLw2b/OgSi+Yky8JGBc=,0,53,102.0,False,2021-12-17 08:01:17.633,D,0.0,CmQSfGd6dOIXLq9M1,49407,1639749677.633594,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:7PJ8bJpxRioDhfIRNIS9WDUExZQ=,0,53,78.0,False,2021-12-18 12:12:46.381,D,0.0,CeAAuA1hZcsHtnUSni,54259,1639851166.381394,143.88.255.10,none
0,dns,56,False,0,udp,,S0,199.7.83.42,1,1:tW8QUYDjDO0GhYUSwafLVfm1w8E=,0,53,,False,2021-12-18 01:45:10.746,D,,CmKSke23IpILMd67i2,34530,1639813510.746648,143.88.0.2,none
4,dns,268,False,0,udp,5.003804922103882,SF,143.88.1.1,4,1:MvcbIxNvzXFTadbMqbHwmcb3qVY=,160,53,156.0,False,2021-12-17 12:58:36.922,Dd,48.0,CIIDbqhR9yogoijCk,48189,1639767516.922755,143.88.1.51,none
0,dns,158,True,0,udp,9.059906005859375e-06,S0,10.0.10.1,2,1:77gNgaabqQb6IX5Li9kWv3aPRhU=,0,53,102.0,False,2021-12-17 19:20:54.630,D,0.0,CCGgi85Rx0egmg4b,37516,1639790454.630655,143.88.255.10,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:kUnvIQRKV562zV5ZzmchxEUCcBw=,0,53,102.0,False,2021-12-17 18:05:47.384,D,0.0,CJHUrP1BU0ZJrcCAGa,47655,1639785947.384495,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:Sz05MHy3pej4PqrmYJSAhvHs2kE=,0,53,78.0,False,2021-12-18 17:46:01.636,D,0.0,CgQf2a3LjL7pLZyct6,33828,1639871161.636235,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:hVhc4CfHKJvj8OqT7TKzwerr360=,0,53,102.0,False,2021-12-18 16:20:19.130,D,0.0,CSSX1i4HL6CeEJzPoj,54887,1639866019.13056,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:08me9HDxZGx8IrXel/eWMUaPlx4=,0,53,78.0,False,2021-12-18 21:05:10.382,D,0.0,CRznky42rKHQpZyv8a,57770,1639883110.382404,143.88.255.10,none
0,dns,134,True,0,udp,2.09808349609375e-05,S0,10.0.10.1,2,1:DYAnVEx7rX9liMkhDynhBWd/9wE=,0,53,78.0,False,2021-12-17 19:45:36.884,D,0.0,CHKHlEL0pkCiR0mIk,33109,1639791936.884787,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:dmB/ZEdgSPILjNVb4g+nrBw0t1Y=,0,53,78.0,False,2021-12-17 20:41:34.633,D,0.0,CCqqhM3HO1PzuaxC74,50071,1639795294.633797,143.88.255.10,none
5,dns,355,False,0,udp,0.0004630088806152344,SF,143.88.1.1,5,1:Cd32P+QwXGVPka03vmVFU0muS08=,200,53,215.0,False,2021-12-18 20:03:52.621,Dd,60.0,C5eQlX124tac8fCPF6,56101,1639879432.621188,143.88.1.53,none
0,dns,158,True,0,udp,9.059906005859375e-06,S0,10.0.10.1,2,1:JYAQugkquohhQurJf16PwxCtLT8=,0,53,102.0,False,2021-12-18 16:59:38.635,D,0.0,C1WlsY3YXByzzzyQNk,42889,1639868378.635015,143.88.255.10,none
0,,116,False,0,udp,,S0,ff02::1:2,1,1:JuqOMU4RKOw1C8HxwOlm0bD6rxw=,0,547,,False,2021-12-17 20:55:28.446,D,,Cf0cy31ZKFEQge1vfh,546,1639796128.446865,fe80::250:56ff:fe9e:5457,none
0,dns,158,True,0,udp,1.2874603271484375e-05,S0,10.0.10.1,2,1:EpN+KDWQs8K+qCEkql37348aZ/E=,0,53,102.0,False,2021-12-18 02:58:41.631,D,0.0,CG4H4V1Xl9T8JgglDj,53590,1639817921.631211,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:hImQFmPu0l221qpI1jTuowyb7AM=,0,53,78.0,False,2021-12-17 21:06:16.882,D,0.0,CA476K3AWNj8WfC0de,37267,1639796776.882698,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:/sDBcxaO6/xaZfLIudoP3P+UJRo=,0,53,78.0,False,2021-12-18 22:00:07.633,D,0.0,CQECmd2bAdD4hLdXob,51725,1639886407.633724,143.88.255.10,none
5,dns,355,False,0,udp,0.00046706199645996094,SF,143.88.1.1,5,1:eVK5IaVhNYbshgtQsaX0COoUNxs=,200,53,215.0,False,2021-12-18 13:27:24.655,Dd,60.0,CtZRnx2hMjbP0GVjA8,55733,1639855644.655623,143.88.1.53,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:r0TyNL/CB3mpxW4pShF9THWLaus=,0,53,78.0,False,2021-12-17 22:46:36.633,D,0.0,CJ6bKh3G156XysVIQi,36387,1639802796.633055,143.88.255.10,none
0,dns,134,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:R2fMXMDPNWWm6Vt3AvTBc3gKCck=,0,53,78.0,False,2021-12-17 19:40:04.134,D,0.0,CqnTVY32coRRVZGDD7,58421,1639791604.134642,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:UP/WyUg25ZsZnMbb+0zMM9c8e0o=,0,53,78.0,False,2021-12-18 17:01:09.381,D,0.0,Cv6ayn4s3R8Bce7Xd,59485,1639868469.381824,143.88.255.10,none
4,dns,268,False,0,udp,5.002954006195068,SF,143.88.1.1,4,1:7U2pz7vGoudYkXDRFV6QXWzJ+Xw=,160,53,156.0,False,2021-12-18 15:19:46.706,Dd,48.0,Cyh19HOvUikUaAFAf,35032,1639862386.706744,143.88.1.51,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:UzydsKpLlJAdYYKZ3jzLQ4h81RY=,0,53,102.0,False,2021-12-17 09:32:02.631,D,0.0,C47jsv43jyLmD5Pwok,50648,1639755122.631496,143.88.255.10,none
0,dns,134,True,0,udp,1.3113021850585938e-05,S0,10.0.10.1,2,1:yMcFc5/hYvM+N4Y4I7WdKF70yJM=,0,53,78.0,False,2021-12-17 16:12:51.384,D,0.0,CL5QUm15jCnL4j9tza,43854,1639779171.384264,143.88.255.10,none
0,dns,134,True,0,udp,1.3828277587890625e-05,S0,10.0.10.1,2,1:i4ty2V80Ur9sqBeOjdZuEeAcnmU=,0,53,78.0,False,2021-12-18 22:00:07.633,D,0.0,CkBioZ2KQEVPndHWy9,45815,1639886407.633181,143.88.255.10,none
0,dns,134,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:tYJ+Tfgeojmq09+SSAacIKOiiEI=,0,53,78.0,False,2021-12-17 21:11:49.632,D,0.0,Cahmlq46KkVO7eRNCh,44706,1639797109.632058,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:JAZt733NV8S2F2/wbAtFxc+gOro=,0,53,102.0,False,2021-12-17 22:43:35.134,D,0.0,C9wwdOQJeDB64BWIl,35804,1639802615.134054,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:8uUz14n5Pdqh9CCmWPcZkaBWYls=,0,53,78.0,False,2021-12-18 10:51:05.882,D,0.0,C20hiZ1s2OTXJiFxo2,54983,1639846265.882818,143.88.255.10,none
0,dns,158,True,0,udp,4.76837158203125e-06,S0,10.0.10.1,2,1:h8QlqZ9iglezArkTsyDgiPnVhYQ=,0,53,102.0,False,2021-12-18 17:32:24.883,D,0.0,C9m1al1V2XqbY9Omr3,53713,1639870344.883479,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:BIinth4HecEPAPzXxNTNyV4JJAY=,0,53,102.0,False,2021-12-18 05:04:44.134,D,0.0,CuYBbo4qvQNq9EFJlg,40554,1639825484.134942,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:w04OUI6WhQfaHMUV5qGokpjcp5g=,0,53,78.0,False,2021-12-18 00:21:53.882,D,0.0,CjHvlFBl2LdFrxcqj,36750,1639808513.882394,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:BwzkN0fqGmijpifBNtaR5dISHz0=,0,53,78.0,False,2021-12-18 18:40:28.634,D,0.0,CdgWeG4CjWA0Vf9kog,58538,1639874428.634069,143.88.255.10,none
0,dns,134,True,0,udp,1.9073486328125e-05,S0,10.0.10.1,2,1:0nwXlvwEki9USpgXlO9joZFln8I=,0,53,78.0,False,2021-12-17 22:30:58.882,D,0.0,C1Gnvl2eyktvDXMs3i,53219,1639801858.882825,143.88.255.10,none
0,dns,134,True,0,udp,9.5367431640625e-07,S0,10.0.10.1,2,1:6pv9cVS41KHL6V4D8tVZ/MP7UE0=,0,53,78.0,False,2021-12-17 21:55:41.383,D,0.0,CHqksh1xcB7e7b0TZ,48673,1639799741.383485,143.88.255.10,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:7t+3aEWO/oPYbA0ZQhzAySjz31E=,0,53,78.0,False,2021-12-17 16:51:10.381,D,0.0,Clw5bT2D9whaQUtwtc,41616,1639781470.381804,143.88.255.10,none
0,dns,134,True,0,udp,1.9073486328125e-06,S0,10.0.10.1,2,1:Lu1xmKxXh91z1ppUUoJVMwbwwlQ=,0,53,78.0,False,2021-12-17 09:39:36.385,D,0.0,C4nVdW3XvRnk6qIuwb,35266,1639755576.385117,143.88.255.10,none
0,dns,158,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:hLelC2CSCQUrY/fC9OWYdWg4rLE=,0,53,102.0,False,2021-12-17 11:20:56.632,D,0.0,Ce1jr42nsEFNSiHQV,59094,1639761656.63253,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:9YgIO0WVXCSH4YNwGSHNQo5GeJw=,0,53,78.0,False,2021-12-18 21:47:31.383,D,0.0,CXMPD54BvVhW0ei8Ge,37909,1639885651.3832,143.88.255.10,none
4,dns,268,False,0,udp,5.004568099975586,SF,143.88.1.1,4,1:9H9UczFKVCeVd8bm8gDmmx3d2Wc=,160,53,156.0,False,2021-12-18 02:40:53.280,Dd,48.0,Cw4vip4MpIBeYaeku5,41610,1639816853.280123,143.88.1.51,none
0,dns,134,True,0,udp,1.4066696166992188e-05,S0,10.0.10.1,2,1:uJ5h/2Zu1TYXHjenxKEqkvKQf1U=,0,53,78.0,False,2021-12-18 14:21:20.131,D,0.0,ChMtpB3JkMyWJN6Mfi,56826,1639858880.131316,143.88.255.10,none
0,dns,134,True,0,udp,1.2159347534179688e-05,S0,10.0.10.1,2,1:AQNH8YvHDgymIylHkWidg0u2xBA=,0,53,78.0,False,2021-12-18 13:46:32.883,D,0.0,CYv2db4kNscjdleQll,34785,1639856792.883746,143.88.255.10,none
0,dns,134,True,0,udp,1.3828277587890625e-05,S0,10.0.10.1,2,1:e9bLoIQv0JYVl6asWK3JwmTx0u8=,0,53,78.0,False,2021-12-17 23:38:32.382,D,0.0,Cs8znZ1gmGLAZv5ll2,36831,1639805912.382826,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:YGwXhWiFgiXLAAFzhPJzy2+2+so=,0,53,78.0,False,2021-12-18 23:13:44.131,D,0.0,COtMa72nv1v8kUBjnj,44742,1639890824.131366,143.88.255.10,none
4,dns,316,False,0,udp,5.003247022628784,SF,143.88.1.1,4,1:DjVeIsT6h+6ZhZTYd99ku3jzC74=,160,53,204.0,False,2021-12-17 22:46:52.983,Dd,48.0,Cn7bpF217wO6SS7Xp2,59194,1639802812.983293,143.88.1.51,none
4,dns,268,False,0,udp,5.004449844360352,SF,143.88.1.1,4,1:XncSpPUpiS4dKTU45zz+tVQy3gI=,160,53,156.0,False,2021-12-18 21:31:23.011,Dd,48.0,CVLz9NxAc2KcUmg8k,47222,1639884683.011774,143.88.1.51,none
0,dns,158,True,0,udp,1.71661376953125e-05,S0,10.0.10.1,2,1:mkXpMqfilMGtrPRdsKmQXTc+rlU=,0,53,102.0,False,2021-12-17 14:55:12.883,D,0.0,ChjRZz17EIhH73Ncaj,46465,1639774512.883463,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:fnijV8BF6p94Z0goBrDdPnv4JJ4=,0,53,102.0,False,2021-12-18 18:21:19.132,D,0.0,CFGYxO3Rhz0WCFl3zd,50499,1639873279.132061,143.88.255.10,none
0,dns,134,True,0,udp,2.002716064453125e-05,S0,10.0.10.1,2,1:2rgWXQAKluBhj8yPrCnunGpe73o=,0,53,78.0,False,2021-12-18 17:00:39.134,D,0.0,CFqvjFrK7s78mL7Cj,56541,1639868439.134628,143.88.255.10,none
0,dns,134,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:UJ8Qo70+qSWaKrnEmOfCCpc9P4A=,0,53,78.0,False,2021-12-18 07:12:47.632,D,0.0,CnpJoY1VJsHbj7tgcl,43784,1639833167.632295,143.88.255.10,none
0,dns,134,True,0,udp,1.3828277587890625e-05,S0,10.0.10.1,2,1:9Q9uzigapK8Q4zgnwhFDAWJISG4=,0,53,78.0,False,2021-12-17 15:12:21.383,D,0.0,CamOBH3QPyT85UEQ,34821,1639775541.383902,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:9kGdHzzU9n/LDXH66XQ8YHc3wV4=,0,53,102.0,False,2021-12-17 21:26:57.134,D,0.0,CXDD2C4UUPsM2LCBx5,52075,1639798017.134975,143.88.255.10,none
0,dns,158,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:Y4Ik/BVsuqdpFJFVFgeYkaKE7Ik=,0,53,102.0,False,2021-12-17 19:12:20.380,D,0.0,CRgKGr2NiyRDdaJfcl,41115,1639789940.380461,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:+J57HPG47n2HHdrScRfJyM4lGEw=,0,53,102.0,False,2021-12-18 05:55:09.132,D,0.0,CzfAQW29eiZxdg951j,59875,1639828509.132553,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:T/0o1dPjDL1UrCvY2mCI5cKRLuU=,0,53,78.0,False,2021-12-17 14:11:51.381,D,0.0,CDZZQQZwOaMpKY7B7,48969,1639771911.381764,143.88.255.10,none
4,dns,316,False,0,udp,5.003894805908203,SF,143.88.1.1,4,1:w85JLk3hVDVizhFsDUPXxQQSkko=,160,53,204.0,False,2021-12-17 08:31:35.006,Dd,48.0,Cc0I1SC3fakMmwHm3,55142,1639751495.006431,143.88.1.51,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:OxrCiSMzXpszHlVTHctQH4JP68k=,0,53,102.0,False,2021-12-18 21:33:24.380,D,0.0,CkAkGs3WaGmDhMHTBf,41362,1639884804.380376,143.88.255.10,none
0,dns,134,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:jt417aVOQxNMCzNC1FW8DFeLPCc=,0,53,78.0,False,2021-12-18 03:21:53.130,D,0.0,Csa0Eh3buo1evJStnf,44101,1639819313.130623,143.88.255.10,none
0,dns,134,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:Cpw1MYU6I++i9Wr59Jo1eJEtM50=,0,53,78.0,False,2021-12-18 01:11:18.381,D,0.0,C8EdTs2DZzOpFi7UEe,60360,1639811478.381916,143.88.255.10,none
0,dns,134,True,0,udp,1.3828277587890625e-05,S0,10.0.10.1,2,1:YFx525hxV88WSJBKNaAzTZ4vbHU=,0,53,78.0,False,2021-12-17 08:45:39.632,D,0.0,CeblW84oz1eplIo6d6,47280,1639752339.632842,143.88.255.10,none
0,dns,158,True,0,udp,1.1205673217773438e-05,S0,10.0.10.1,2,1:vAc440phKcFWq4vD51Ytayj2PFI=,0,53,102.0,False,2021-12-17 13:44:37.885,D,0.0,CCu1fW3iKvwBAX8c3d,44409,1639770277.885069,143.88.255.10,none
0,dns,134,True,0,udp,2.3126602172851562e-05,S0,10.0.10.1,2,1:lj7uNdo2OxzHjymyiRC5FBjkojo=,0,53,78.0,False,2021-12-17 18:22:25.634,D,0.0,CDR2nj488E1RwZsXLi,38285,1639786945.634115,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:A9NVKJr9DM5HuFc6BzV6en9ALMI=,0,53,78.0,False,2021-12-17 11:39:05.634,D,0.0,CTA4Qq14vxyWGC1mhf,36089,1639762745.634577,143.88.255.10,none
0,dns,134,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:esGW0nNCQLu8BIjLHv94dF8JwS4=,0,53,78.0,False,2021-12-17 12:07:19.634,D,0.0,CTQSb1175DYGBnwPjc,43621,1639764439.634603,143.88.255.10,none
0,dns,158,True,0,udp,1.0013580322265625e-05,S0,10.0.10.1,2,1:Wul49kwTltLzX5cIP+36wMVAA8o=,0,53,102.0,False,2021-12-17 21:05:46.634,D,0.0,CNhIF24qYp2IJtTTsf,34554,1639796746.634145,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:suy4Hj1tfJZYCwehKi2pDXwra64=,0,53,78.0,False,2021-12-17 21:00:44.134,D,0.0,Ck2AMx2NWE74p11qx5,40454,1639796444.134834,143.88.255.10,none
0,dns,134,True,0,udp,1.6927719116210938e-05,S0,10.0.10.1,2,1:5jZuhTPsZ1IRlyP24EvZcg6rQ0M=,0,53,78.0,False,2021-12-17 19:36:32.381,D,0.0,Cs5aRq4VrGq9FsiR39,48241,1639791392.381459,143.88.255.10,none
5,dns,355,False,0,udp,0.0004239082336425781,SF,143.88.1.1,5,1:C9R8wvfgy1aWGrVCOG0pnBuL3xU=,200,53,215.0,False,2021-12-18 03:50:21.379,Dd,60.0,C36b171lRmIPzrdxe6,56993,1639821021.379477,143.88.1.53,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:cQM+ddxL3vTmnczTkr9aArsr4/M=,0,53,102.0,False,2021-12-17 17:33:31.383,D,0.0,C48e8b3PD8qjmwoCFe,34688,1639784011.383028,143.88.255.10,none
0,dns,158,True,0,udp,1.811981201171875e-05,S0,10.0.10.1,2,1:St0PMuQS+OXEOKqwBRXdCBL7ZCE=,0,53,102.0,False,2021-12-18 19:11:13.881,D,0.0,Cjuwys3pyuwtuPNlj,56275,1639876273.881986,143.88.255.10,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:myIoGAOhBrQWwE684EKoR6CaczM=,0,53,78.0,False,2021-12-18 00:50:07.882,D,0.0,CfGSPv3kRTKSNxQVe6,52638,1639810207.882352,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:nxKP/9NviVprrnHt/odI/Y4EFUE=,0,53,102.0,False,2021-12-18 16:52:04.884,D,0.0,C5KtXJ1vc3m5fPVOgi,35481,1639867924.88451,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:gZXQQGIJdz4wTFWLFs99XAdNCAI=,0,53,102.0,False,2021-12-17 19:56:42.381,D,0.0,CkIroZ3wSGzYRpRGNi,34306,1639792602.381112,143.88.255.10,none
4,dns,268,False,0,udp,5.004377126693726,SF,143.88.1.1,4,1:2TDw7K1uhH/bXYrI7qPPMK61LO4=,160,53,156.0,False,2021-12-17 18:34:51.747,Dd,48.0,Cx8yMpfWLCEwBpV1g,37591,1639787691.747388,143.88.1.51,none
0,dns,134,True,0,udp,1.3828277587890625e-05,S0,10.0.10.1,2,1:hH4Rqan1h2y6Tu0CPKzaEJZGWD0=,0,53,78.0,False,2021-12-18 14:56:37.633,D,0.0,CXh9Rk32KyEL1JH1Ki,58866,1639860997.633439,143.88.255.10,none
0,dns,158,True,0,udp,1.0967254638671875e-05,S0,10.0.10.1,2,1:zIhXAv/fLLh3EmxnWEy9uRcNGms=,0,53,102.0,False,2021-12-18 15:13:15.881,D,0.0,Cz3P82uKgvnd3hFl9,38515,1639861995.881964,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:RWWiGgx0hk+cxJB33xFxL4dEb1c=,0,53,102.0,False,2021-12-18 23:18:16.383,D,0.0,Cpe0bX1IMMHe05jkck,56893,1639891096.38302,143.88.255.10,none
0,dns,158,True,0,udp,1.5974044799804688e-05,S0,10.0.10.1,2,1:4gcIWTBo4lEIW+QNs2PLi86iJtQ=,0,53,102.0,False,2021-12-18 19:10:13.381,D,0.0,C7mfHC30zLr9w5mFxl,46082,1639876213.38102,143.88.255.10,none
0,dns,158,True,0,udp,1.621246337890625e-05,S0,10.0.10.1,2,1:nO7q4/2LgkGDkW4Bn5GEt3fl6Vw=,0,53,102.0,False,2021-12-17 22:15:21.131,D,0.0,CNtfJL33JlH7hqPolg,46041,1639800921.131173,143.88.255.10,none
0,dns,134,True,0,udp,1.5020370483398438e-05,S0,10.0.10.1,2,1:6euRtZ3ICt6MV0FjkCiz12bb1co=,0,53,78.0,False,2021-12-17 09:44:08.633,D,0.0,CAJe1O3cg8JhL4fYl6,51122,1639755848.633333,143.88.255.10,none
0,,1165,False,0,udp,8.006024837493896,S0,143.88.1.255,5,1:74KnfPl/i1sJDF8fFQOIvJ9dMDY=,0,138,1025.0,False,2021-12-18 16:15:58.316,D,0.0,CZXvlq3CtepbXQzh77,138,1639865758.316723,143.88.1.50,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:ZULbZWKfHpGxbmbCxMFAc6QczSo=,0,53,78.0,False,2021-12-17 17:20:55.133,D,0.0,C6LT22iRPQRXmG62h,40128,1639783255.133487,143.88.255.10,none
4,dns,268,False,0,udp,5.000638961791992,SF,143.88.1.1,4,1:NN9Yoznm+iTgLVL3W8VKqkKBYqY=,160,53,156.0,False,2021-12-17 15:01:42.401,Dd,48.0,C9W6VM3Krt5dnRWbT4,47303,1639774902.401906,143.88.1.51,none
0,dns,134,True,0,udp,1.1920928955078125e-05,S0,10.0.10.1,2,1:yCB6qdlxDVgkl9eSgVb6tG5q1d0=,0,53,78.0,False,2021-12-17 12:23:27.630,D,0.0,Ctly4E1YCNcRObw0fg,32870,1639765407.630861,143.88.255.10,none
0,dns,158,True,0,udp,1.621246337890625e-05,S0,10.0.10.1,2,1:lZznjS/PfuQqZ7W2bc8b132/r/U=,0,53,102.0,False,2021-12-18 08:23:52.880,D,0.0,CG0X1m15GCC3dhtKX2,33956,1639837432.880468,143.88.255.10,none
